state,district,pathogen,antibiotic,quarter,target_resistance,target_high_risk
Maharashtra,Pune,Klebsiella pneumoniae,Ciprofloxacin,2021-06-30,61.3,0
Maharashtra,Pune,Klebsiella pneumoniae,Ciprofloxacin,2021-09-30,59.3,0
Maharashtra,Pune,Klebsiella pneumoniae,Ciprofloxacin,2021-12-31,60.8,0
Maharashtra,Pune,Klebsiella pneumoniae,Ciprofloxacin,2022-03-31,59.9,0
Maharashtra,Pune,Klebsiella pneumoniae,Ciprofloxacin,2022-06-30,61.5,0
Maharashtra,Pune,Klebsiella pneumoniae,Ciprofloxacin,2022-09-30,61.1,0
Maharashtra,Pune,Klebsiella pneumoniae,Ciprofloxacin,2022-12-31,64.1,0
Maharashtra,Pune,Klebsiella pneumoniae,Ciprofloxacin,2023-03-31,65.0,0
Maharashtra,Pune,Klebsiella pneumoniae,Ciprofloxacin,2023-06-30,64.4,0
Maharashtra,Pune,Klebsiella pneumoniae,Ciprofloxacin,2023-09-30,64.3,0
Maharashtra,Pune,Klebsiella pneumoniae,Colistin,2021-03-31,2.8,0
Maharashtra,Pune,Klebsiella pneumoniae,Colistin,2021-06-30,2.9,0
Maharashtra,Pune,Klebsiella pneumoniae,Colistin,2021-09-30,2.8,0
Maharashtra,Pune,Klebsiella pneumoniae,Colistin,2021-12-31,3.0,0
Maharashtra,Pune,Klebsiella pneumoniae,Colistin,2022-03-31,3.0,0
Maharashtra,Pune,Klebsiella pneumoniae,Colistin,2022-06-30,3.1,0
Maharashtra,Pune,Klebsiella pneumoniae,Colistin,2022-09-30,3.0,0
Maharashtra,Pune,Klebsiella pneumoniae,Colistin,2022-12-31,3.1,0
Maharashtra,Pune,Klebsiella pneumoniae,Colistin,2023-03-31,3.1,0
Maharashtra,Pune,Klebsiella pneumoniae,Colistin,2023-06-30,3.2,0
Maharashtra,Pune,Klebsiella pneumoniae,Colistin,2023-09-30,3.0,0
Maharashtra,Pune,Klebsiella pneumoniae,Gentamicin,2021-03-31,50.0,0
Maharashtra,Pune,Klebsiella pneumoniae,Gentamicin,2021-06-30,51.6,0
Maharashtra,Pune,Klebsiella pneumoniae,Gentamicin,2021-09-30,48.9,0
Maharashtra,Pune,Klebsiella pneumoniae,Gentamicin,2021-12-31,50.1,0
Maharashtra,Pune,Klebsiella pneumoniae,Gentamicin,2022-03-31,51.5,0
Maharashtra,Pune,Klebsiella pneumoniae,Gentamicin,2022-06-30,52.8,0
Maharashtra,Pune,Klebsiella pneumoniae,Gentamicin,2022-09-30,51.5,0
Maharashtra,Pune,Klebsiella pneumoniae,Gentamicin,2022-12-31,52.0,0
Maharashtra,Pune,Klebsiella pneumoniae,Gentamicin,2023-03-31,52.6,0
Maharashtra,Pune,Klebsiella pneumoniae,Gentamicin,2023-06-30,56.2,0
Maharashtra,Pune,Klebsiella pneumoniae,Gentamicin,2023-09-30,54.9,0
Maharashtra,Pune,Klebsiella pneumoniae,Imipenem,2021-03-31,24.6,0
Maharashtra,Pune,Klebsiella pneumoniae,Imipenem,2021-06-30,24.4,0
Maharashtra,Pune,Klebsiella pneumoniae,Imipenem,2021-09-30,24.6,0
Maharashtra,Pune,Klebsiella pneumoniae,Imipenem,2021-12-31,25.1,0
Maharashtra,Pune,Klebsiella pneumoniae,Imipenem,2022-03-31,25.3,0
Maharashtra,Pune,Klebsiella pneumoniae,Imipenem,2022-06-30,26.0,0
Maharashtra,Pune,Klebsiella pneumoniae,Imipenem,2022-09-30,24.5,0
Maharashtra,Pune,Klebsiella pneumoniae,Imipenem,2022-12-31,26.6,0
Maharashtra,Pune,Klebsiella pneumoniae,Imipenem,2023-03-31,26.5,0
Maharashtra,Pune,Klebsiella pneumoniae,Imipenem,2023-06-30,26.3,0
Maharashtra,Pune,Klebsiella pneumoniae,Imipenem,2023-09-30,25.8,0
Maharashtra,Pune,Klebsiella pneumoniae,Piperacillin-Tazobactam,2021-03-31,46.0,0
Maharashtra,Pune,Klebsiella pneumoniae,Piperacillin-Tazobactam,2021-06-30,46.5,0
Maharashtra,Pune,Klebsiella pneumoniae,Piperacillin-Tazobactam,2021-09-30,45.5,0
Maharashtra,Pune,Klebsiella pneumoniae,Piperacillin-Tazobactam,2021-12-31,47.8,0
Maharashtra,Pune,Klebsiella pneumoniae,Piperacillin-Tazobactam,2022-03-31,45.8,0
Maharashtra,Pune,Klebsiella pneumoniae,Piperacillin-Tazobactam,2022-06-30,47.0,0
Maharashtra,Pune,Klebsiella pneumoniae,Piperacillin-Tazobactam,2022-09-30,46.1,0
Maharashtra,Pune,Klebsiella pneumoniae,Piperacillin-Tazobactam,2022-12-31,48.1,0
Maharashtra,Pune,Klebsiella pneumoniae,Piperacillin-Tazobactam,2023-03-31,48.6,0
Maharashtra,Pune,Klebsiella pneumoniae,Piperacillin-Tazobactam,2023-06-30,48.8,0
Maharashtra,Pune,Klebsiella pneumoniae,Piperacillin-Tazobactam,2023-09-30,47.0,0
Maharashtra,Pune,Pseudomonas aeruginosa,Amikacin,2021-03-31,25.9,0
Maharashtra,Pune,Pseudomonas aeruginosa,Amikacin,2021-06-30,27.9,0
Maharashtra,Pune,Pseudomonas aeruginosa,Amikacin,2021-09-30,26.7,0
Maharashtra,Pune,Pseudomonas aeruginosa,Amikacin,2021-12-31,26.9,0
Maharashtra,Pune,Pseudomonas aeruginosa,Amikacin,2022-03-31,28.5,0
Maharashtra,Pune,Pseudomonas aeruginosa,Amikacin,2022-06-30,29.3,0
Maharashtra,Pune,Pseudomonas aeruginosa,Amikacin,2022-09-30,27.1,0
Maharashtra,Pune,Pseudomonas aeruginosa,Amikacin,2022-12-31,28.7,0
Maharashtra,Pune,Pseudomonas aeruginosa,Amikacin,2023-03-31,28.1,0
Maharashtra,Pune,Pseudomonas aeruginosa,Amikacin,2023-06-30,29.0,0
Maharashtra,Pune,Pseudomonas aeruginosa,Amikacin,2023-09-30,29.2,0
Maharashtra,Pune,Pseudomonas aeruginosa,Cefoperazone-Sulbactam,2021-03-31,26.0,0
Maharashtra,Pune,Pseudomonas aeruginosa,Cefoperazone-Sulbactam,2021-06-30,25.9,0
Maharashtra,Pune,Pseudomonas aeruginosa,Cefoperazone-Sulbactam,2021-09-30,26.3,0
Maharashtra,Pune,Pseudomonas aeruginosa,Cefoperazone-Sulbactam,2021-12-31,27.6,0
Maharashtra,Pune,Pseudomonas aeruginosa,Cefoperazone-Sulbactam,2022-03-31,27.0,0
Maharashtra,Pune,Pseudomonas aeruginosa,Cefoperazone-Sulbactam,2022-06-30,28.2,0
Maharashtra,Pune,Pseudomonas aeruginosa,Cefoperazone-Sulbactam,2022-09-30,26.2,0
Maharashtra,Pune,Pseudomonas aeruginosa,Cefoperazone-Sulbactam,2022-12-31,28.6,0
Maharashtra,Pune,Pseudomonas aeruginosa,Cefoperazone-Sulbactam,2023-03-31,27.7,0
Maharashtra,Pune,Pseudomonas aeruginosa,Cefoperazone-Sulbactam,2023-06-30,28.6,0
Maharashtra,Pune,Pseudomonas aeruginosa,Cefoperazone-Sulbactam,2023-09-30,28.6,0
Maharashtra,Pune,Pseudomonas aeruginosa,Ceftriaxone,2021-03-31,58.0,0
Maharashtra,Pune,Pseudomonas aeruginosa,Ceftriaxone,2021-06-30,60.8,0
Maharashtra,Pune,Pseudomonas aeruginosa,Ceftriaxone,2021-09-30,60.7,0
Maharashtra,Pune,Pseudomonas aeruginosa,Ceftriaxone,2021-12-31,62.9,0
Maharashtra,Pune,Pseudomonas aeruginosa,Ceftriaxone,2022-03-31,60.2,0
Maharashtra,Pune,Pseudomonas aeruginosa,Ceftriaxone,2022-06-30,62.4,0
Maharashtra,Pune,Pseudomonas aeruginosa,Ceftriaxone,2022-09-30,61.2,0
Maharashtra,Pune,Pseudomonas aeruginosa,Ceftriaxone,2022-12-31,64.7,0
Maharashtra,Pune,Pseudomonas aeruginosa,Ceftriaxone,2023-03-31,62.7,0
Maharashtra,Pune,Pseudomonas aeruginosa,Ceftriaxone,2023-06-30,67.8,0
Maharashtra,Pune,Pseudomonas aeruginosa,Ceftriaxone,2023-09-30,64.6,0
Maharashtra,Pune,Pseudomonas aeruginosa,Ciprofloxacin,2021-03-31,33.5,0
Maharashtra,Pune,Pseudomonas aeruginosa,Ciprofloxacin,2021-06-30,33.8,0
Maharashtra,Pune,Pseudomonas aeruginosa,Ciprofloxacin,2021-09-30,34.7,0
Maharashtra,Pune,Pseudomonas aeruginosa,Ciprofloxacin,2021-12-31,36.1,0
Maharashtra,Pune,Pseudomonas aeruginosa,Ciprofloxacin,2022-03-31,34.7,0
Maharashtra,Pune,Pseudomonas aeruginosa,Ciprofloxacin,2022-06-30,36.0,0
Maharashtra,Pune,Pseudomonas aeruginosa,Ciprofloxacin,2022-09-30,35.4,0
Maharashtra,Pune,Pseudomonas aeruginosa,Ciprofloxacin,2022-12-31,36.7,0
Maharashtra,Pune,Pseudomonas aeruginosa,Ciprofloxacin,2023-03-31,35.7,0
Maharashtra,Pune,Pseudomonas aeruginosa,Ciprofloxacin,2023-06-30,38.2,0
Maharashtra,Pune,Pseudomonas aeruginosa,Ciprofloxacin,2023-09-30,35.5,0
Maharashtra,Pune,Pseudomonas aeruginosa,Colistin,2021-03-31,1.7,0
Maharashtra,Pune,Pseudomonas aeruginosa,Colistin,2021-06-30,1.8,0
Maharashtra,Pune,Pseudomonas aeruginosa,Colistin,2021-09-30,1.7,0
Maharashtra,Pune,Pseudomonas aeruginosa,Colistin,2021-12-31,1.8,0
Maharashtra,Pune,Pseudomonas aeruginosa,Colistin,2022-03-31,1.8,0
Maharashtra,Pune,Pseudomonas aeruginosa,Colistin,2022-06-30,1.9,0
Maharashtra,Pune,Pseudomonas aeruginosa,Colistin,2022-09-30,1.7,0
Maharashtra,Pune,Pseudomonas aeruginosa,Colistin,2022-12-31,1.9,0
Maharashtra,Pune,Pseudomonas aeruginosa,Colistin,2023-03-31,1.8,0
Maharashtra,Pune,Pseudomonas aeruginosa,Colistin,2023-06-30,1.9,0
Maharashtra,Pune,Pseudomonas aeruginosa,Colistin,2023-09-30,1.9,0
Maharashtra,Pune,Pseudomonas aeruginosa,Gentamicin,2021-03-31,34.6,0
Maharashtra,Pune,Pseudomonas aeruginosa,Gentamicin,2021-06-30,35.9,0
Maharashtra,Pune,Pseudomonas aeruginosa,Gentamicin,2021-09-30,35.7,0
Maharashtra,Pune,Pseudomonas aeruginosa,Gentamicin,2021-12-31,36.7,0
Maharashtra,Pune,Pseudomonas aeruginosa,Gentamicin,2022-03-31,37.4,0
Maharashtra,Pune,Pseudomonas aeruginosa,Gentamicin,2022-06-30,37.4,0
Maharashtra,Pune,Pseudomonas aeruginosa,Gentamicin,2022-09-30,36.8,0
Maharashtra,Pune,Pseudomonas aeruginosa,Gentamicin,2022-12-31,37.3,0
Maharashtra,Pune,Pseudomonas aeruginosa,Gentamicin,2023-03-31,38.0,0
Maharashtra,Pune,Pseudomonas aeruginosa,Gentamicin,2023-06-30,39.0,0
Maharashtra,Pune,Pseudomonas aeruginosa,Gentamicin,2023-09-30,38.9,0
Maharashtra,Pune,Pseudomonas aeruginosa,Imipenem,2021-03-31,20.6,0
Maharashtra,Pune,Pseudomonas aeruginosa,Imipenem,2021-06-30,21.1,0
Maharashtra,Pune,Pseudomonas aeruginosa,Imipenem,2021-09-30,20.4,0
Maharashtra,Pune,Pseudomonas aeruginosa,Imipenem,2021-12-31,20.7,0
Maharashtra,Pune,Pseudomonas aeruginosa,Imipenem,2022-03-31,20.4,0
Maharashtra,Pune,Pseudomonas aeruginosa,Imipenem,2022-06-30,21.6,0
Maharashtra,Pune,Pseudomonas aeruginosa,Imipenem,2022-09-30,21.2,0
Maharashtra,Pune,Pseudomonas aeruginosa,Imipenem,2022-12-31,22.0,0
Maharashtra,Pune,Pseudomonas aeruginosa,Imipenem,2023-03-31,21.2,0
Maharashtra,Pune,Pseudomonas aeruginosa,Imipenem,2023-06-30,22.0,0
Maharashtra,Pune,Pseudomonas aeruginosa,Imipenem,2023-09-30,21.8,0
Maharashtra,Pune,Pseudomonas aeruginosa,Piperacillin-Tazobactam,2021-03-31,20.1,0
Maharashtra,Pune,Pseudomonas aeruginosa,Piperacillin-Tazobactam,2021-06-30,21.9,0
Maharashtra,Pune,Pseudomonas aeruginosa,Piperacillin-Tazobactam,2021-09-30,20.5,0
Maharashtra,Pune,Pseudomonas aeruginosa,Piperacillin-Tazobactam,2021-12-31,21.3,0
Maharashtra,Pune,Pseudomonas aeruginosa,Piperacillin-Tazobactam,2022-03-31,21.7,0
Maharashtra,Pune,Pseudomonas aeruginosa,Piperacillin-Tazobactam,2022-06-30,21.7,0
Maharashtra,Pune,Pseudomonas aeruginosa,Piperacillin-Tazobactam,2022-09-30,21.7,0
Maharashtra,Pune,Pseudomonas aeruginosa,Piperacillin-Tazobactam,2022-12-31,22.0,0
Maharashtra,Pune,Pseudomonas aeruginosa,Piperacillin-Tazobactam,2023-03-31,21.8,0
Maharashtra,Pune,Pseudomonas aeruginosa,Piperacillin-Tazobactam,2023-06-30,22.7,0
Maharashtra,Pune,Pseudomonas aeruginosa,Piperacillin-Tazobactam,2023-09-30,22.5,0
Maharashtra,Pune,Staphylococcus aureus,Ciprofloxacin,2021-03-31,53.0,0
Maharashtra,Pune,Staphylococcus aureus,Ciprofloxacin,2021-06-30,54.5,0
Maharashtra,Pune,Staphylococcus aureus,Ciprofloxacin,2021-09-30,53.6,0
Maharashtra,Pune,Staphylococcus aureus,Ciprofloxacin,2021-12-31,53.7,0
Maharashtra,Pune,Staphylococcus aureus,Ciprofloxacin,2022-03-31,53.6,0
Maharashtra,Pune,Staphylococcus aureus,Ciprofloxacin,2022-06-30,57.6,0
Maharashtra,Pune,Staphylococcus aureus,Ciprofloxacin,2022-09-30,54.1,0
Maharashtra,Pune,Staphylococcus aureus,Ciprofloxacin,2022-12-31,57.7,0
Maharashtra,Pune,Staphylococcus aureus,Ciprofloxacin,2023-03-31,56.0,0
Maharashtra,Pune,Staphylococcus aureus,Ciprofloxacin,2023-06-30,58.7,0
Maharashtra,Pune,Staphylococcus aureus,Ciprofloxacin,2023-09-30,56.8,0
Maharashtra,Pune,Staphylococcus aureus,Clindamycin,2021-03-31,26.2,0
Maharashtra,Pune,Staphylococcus aureus,Clindamycin,2021-06-30,26.4,0
Maharashtra,Pune,Staphylococcus aureus,Clindamycin,2021-09-30,25.6,0
Maharashtra,Pune,Staphylococcus aureus,Clindamycin,2021-12-31,25.8,0
Maharashtra,Pune,Staphylococcus aureus,Clindamycin,2022-03-31,27.0,0
Maharashtra,Pune,Staphylococcus aureus,Clindamycin,2022-06-30,27.4,0
Maharashtra,Pune,Staphylococcus aureus,Clindamycin,2022-09-30,25.9,0
Maharashtra,Pune,Staphylococcus aureus,Clindamycin,2022-12-31,27.2,0
Maharashtra,Pune,Staphylococcus aureus,Clindamycin,2023-03-31,26.7,0
Maharashtra,Pune,Staphylococcus aureus,Clindamycin,2023-06-30,27.9,0
Maharashtra,Pune,Staphylococcus aureus,Clindamycin,2023-09-30,27.1,0
Maharashtra,Pune,Staphylococcus aureus,Daptomycin,2021-03-31,1.0,0
Maharashtra,Pune,Staphylococcus aureus,Daptomycin,2021-06-30,1.0,0
Maharashtra,Pune,Staphylococcus aureus,Daptomycin,2021-09-30,1.1,0
Maharashtra,Pune,Staphylococcus aureus,Daptomycin,2021-12-31,1.0,0
Maharashtra,Pune,Staphylococcus aureus,Daptomycin,2022-03-31,1.1,0
Maharashtra,Pune,Staphylococcus aureus,Daptomycin,2022-06-30,1.1,0
Maharashtra,Pune,Staphylococcus aureus,Daptomycin,2022-09-30,1.1,0
Maharashtra,Pune,Staphylococcus aureus,Daptomycin,2022-12-31,1.1,0
Maharashtra,Pune,Staphylococcus aureus,Daptomycin,2023-03-31,1.1,0
Maharashtra,Pune,Staphylococcus aureus,Daptomycin,2023-06-30,1.1,0
Maharashtra,Pune,Staphylococcus aureus,Daptomycin,2023-09-30,1.1,0
Maharashtra,Pune,Staphylococcus aureus,Gentamicin,2021-03-31,34.1,0
Maharashtra,Pune,Staphylococcus aureus,Gentamicin,2021-06-30,35.0,0
Maharashtra,Pune,Staphylococcus aureus,Gentamicin,2021-09-30,33.9,0
Maharashtra,Pune,Staphylococcus aureus,Gentamicin,2021-12-31,35.5,0
Maharashtra,Pune,Staphylococcus aureus,Gentamicin,2022-03-31,34.6,0
Maharashtra,Pune,Staphylococcus aureus,Gentamicin,2022-06-30,36.2,0
Maharashtra,Pune,Staphylococcus aureus,Gentamicin,2022-09-30,34.2,0
Maharashtra,Pune,Staphylococcus aureus,Gentamicin,2022-12-31,37.1,0
Maharashtra,Pune,Staphylococcus aureus,Gentamicin,2023-03-31,37.1,0
Maharashtra,Pune,Staphylococcus aureus,Gentamicin,2023-06-30,37.4,0
Maharashtra,Pune,Staphylococcus aureus,Gentamicin,2023-09-30,36.1,0
Maharashtra,Pune,Staphylococcus aureus,Linezolid,2021-03-31,1.0,0
Maharashtra,Pune,Staphylococcus aureus,Linezolid,2021-06-30,1.0,0
Maharashtra,Pune,Staphylococcus aureus,Linezolid,2021-09-30,1.0,0
Maharashtra,Pune,Staphylococcus aureus,Linezolid,2021-12-31,1.1,0
Maharashtra,Pune,Staphylococcus aureus,Linezolid,2022-03-31,1.0,0
Maharashtra,Pune,Staphylococcus aureus,Linezolid,2022-06-30,1.1,0
Maharashtra,Pune,Staphylococcus aureus,Linezolid,2022-09-30,1.0,0
Maharashtra,Pune,Staphylococcus aureus,Linezolid,2022-12-31,1.1,0
Maharashtra,Pune,Staphylococcus aureus,Linezolid,2023-03-31,1.1,0
Maharashtra,Pune,Staphylococcus aureus,Linezolid,2023-06-30,1.1,0
Maharashtra,Pune,Staphylococcus aureus,Linezolid,2023-09-30,1.1,0
Maharashtra,Pune,Staphylococcus aureus,Oxacillin,2021-03-31,41.5,0
Maharashtra,Pune,Staphylococcus aureus,Oxacillin,2021-06-30,42.0,0
Maharashtra,Pune,Staphylococcus aureus,Oxacillin,2021-09-30,41.8,0
Maharashtra,Pune,Staphylococcus aureus,Oxacillin,2021-12-31,43.3,0
Maharashtra,Pune,Staphylococcus aureus,Oxacillin,2022-03-31,42.1,0
Maharashtra,Pune,Staphylococcus aureus,Oxacillin,2022-06-30,42.9,0
Maharashtra,Pune,Staphylococcus aureus,Oxacillin,2022-09-30,43.5,0
Maharashtra,Pune,Staphylococcus aureus,Oxacillin,2022-12-31,43.5,0
Maharashtra,Pune,Staphylococcus aureus,Oxacillin,2023-03-31,45.4,0
Maharashtra,Pune,Staphylococcus aureus,Oxacillin,2023-06-30,46.1,0
Maharashtra,Pune,Staphylococcus aureus,Oxacillin,2023-09-30,44.9,0
Maharashtra,Pune,Staphylococcus aureus,Teicoplanin,2021-03-31,2.7,0
Maharashtra,Pune,Staphylococcus aureus,Teicoplanin,2021-06-30,2.9,0
Maharashtra,Pune,Staphylococcus aureus,Teicoplanin,2021-09-30,2.7,0
Maharashtra,Pune,Staphylococcus aureus,Teicoplanin,2021-12-31,2.8,0
Maharashtra,Pune,Staphylococcus aureus,Teicoplanin,2022-03-31,2.9,0
Maharashtra,Pune,Staphylococcus aureus,Teicoplanin,2022-06-30,3.0,0
Maharashtra,Pune,Staphylococcus aureus,Teicoplanin,2022-09-30,2.9,0
Maharashtra,Pune,Staphylococcus aureus,Teicoplanin,2022-12-31,2.9,0
Maharashtra,Pune,Staphylococcus aureus,Teicoplanin,2023-03-31,3.0,0
Maharashtra,Pune,Staphylococcus aureus,Teicoplanin,2023-06-30,3.1,0
Maharashtra,Pune,Staphylococcus aureus,Teicoplanin,2023-09-30,2.9,0
Maharashtra,Pune,Staphylococcus aureus,Vancomycin,2021-03-31,1.8,0
Maharashtra,Pune,Staphylococcus aureus,Vancomycin,2021-06-30,1.8,0
Maharashtra,Pune,Staphylococcus aureus,Vancomycin,2021-09-30,1.8,0
Maharashtra,Pune,Staphylococcus aureus,Vancomycin,2021-12-31,1.9,0
Maharashtra,Pune,Staphylococcus aureus,Vancomycin,2022-03-31,1.9,0
Maharashtra,Pune,Staphylococcus aureus,Vancomycin,2022-06-30,2.0,0
Maharashtra,Pune,Staphylococcus aureus,Vancomycin,2022-09-30,1.9,0
Maharashtra,Pune,Staphylococcus aureus,Vancomycin,2022-12-31,2.0,0
Maharashtra,Pune,Staphylococcus aureus,Vancomycin,2023-03-31,2.0,0
Maharashtra,Pune,Staphylococcus aureus,Vancomycin,2023-06-30,1.9,0
Maharashtra,Pune,Staphylococcus aureus,Vancomycin,2023-09-30,1.9,0
Bihar,Purnia,Acinetobacter baumannii,Amikacin,2021-03-31,57.6,0
Bihar,Purnia,Acinetobacter baumannii,Amikacin,2021-06-30,60.9,0
Bihar,Purnia,Acinetobacter baumannii,Amikacin,2021-09-30,58.9,0
Bihar,Purnia,Acinetobacter baumannii,Amikacin,2021-12-31,60.6,0
Bihar,Purnia,Acinetobacter baumannii,Amikacin,2022-03-31,58.1,0
Bihar,Purnia,Acinetobacter baumannii,Amikacin,2022-06-30,60.4,0
Bihar,Purnia,Acinetobacter baumannii,Amikacin,2022-09-30,60.7,0
Bihar,Purnia,Acinetobacter baumannii,Amikacin,2022-12-31,63.7,0
Bihar,Purnia,Acinetobacter baumannii,Amikacin,2023-03-31,62.6,0
Bihar,Purnia,Acinetobacter baumannii,Amikacin,2023-06-30,64.1,0
Bihar,Purnia,Acinetobacter baumannii,Amikacin,2023-09-30,63.6,0
Bihar,Purnia,Acinetobacter baumannii,Cefoperazone-Sulbactam,2021-03-31,50.3,0
Bihar,Purnia,Acinetobacter baumannii,Cefoperazone-Sulbactam,2021-06-30,50.2,0
Bihar,Purnia,Acinetobacter baumannii,Cefoperazone-Sulbactam,2021-09-30,48.3,0
Bihar,Purnia,Acinetobacter baumannii,Cefoperazone-Sulbactam,2021-12-31,50.5,0
Bihar,Purnia,Acinetobacter baumannii,Cefoperazone-Sulbactam,2022-03-31,49.8,0
Bihar,Purnia,Acinetobacter baumannii,Cefoperazone-Sulbactam,2022-06-30,53.0,0
Bihar,Purnia,Acinetobacter baumannii,Cefoperazone-Sulbactam,2022-09-30,50.2,0
Bihar,Purnia,Acinetobacter baumannii,Cefoperazone-Sulbactam,2022-12-31,51.8,0
Bihar,Purnia,Acinetobacter baumannii,Cefoperazone-Sulbactam,2023-03-31,52.0,0
Bihar,Purnia,Acinetobacter baumannii,Cefoperazone-Sulbactam,2023-06-30,55.2,0
Bihar,Purnia,Acinetobacter baumannii,Cefoperazone-Sulbactam,2023-09-30,54.5,0
Bihar,Purnia,Acinetobacter baumannii,Ceftriaxone,2021-03-31,73.4,1
Bihar,Purnia,Acinetobacter baumannii,Ceftriaxone,2021-06-30,79.4,1
Bihar,Purnia,Acinetobacter baumannii,Ceftriaxone,2021-09-30,73.4,1
Bihar,Purnia,Acinetobacter baumannii,Ceftriaxone,2021-12-31,79.3,1
Bihar,Purnia,Acinetobacter baumannii,Ceftriaxone,2022-03-31,75.9,1
Bihar,Purnia,Acinetobacter baumannii,Ceftriaxone,2022-06-30,81.5,1
Bihar,Purnia,Acinetobacter baumannii,Ceftriaxone,2022-09-30,77.6,1
Bihar,Purnia,Acinetobacter baumannii,Ceftriaxone,2022-12-31,83.3,1
Bihar,Purnia,Acinetobacter baumannii,Ceftriaxone,2023-03-31,79.7,1
Bihar,Purnia,Acinetobacter baumannii,Ceftriaxone,2023-06-30,82.4,1
Bihar,Purnia,Acinetobacter baumannii,Ceftriaxone,2023-09-30,79.4,1
Bihar,Purnia,Acinetobacter baumannii,Ciprofloxacin,2021-03-31,79.9,1
Bihar,Purnia,Acinetobacter baumannii,Ciprofloxacin,2021-06-30,80.0,1
Bihar,Purnia,Acinetobacter baumannii,Ciprofloxacin,2021-09-30,79.6,1
Bihar,Purnia,Acinetobacter baumannii,Ciprofloxacin,2021-12-31,83.4,1
Bihar,Purnia,Acinetobacter baumannii,Ciprofloxacin,2022-03-31,83.3,1
Bihar,Purnia,Acinetobacter baumannii,Ciprofloxacin,2022-06-30,84.9,1
Bihar,Purnia,Acinetobacter baumannii,Ciprofloxacin,2022-09-30,83.7,1
Bihar,Purnia,Acinetobacter baumannii,Ciprofloxacin,2022-12-31,83.6,1
Bihar,Purnia,Acinetobacter baumannii,Ciprofloxacin,2023-03-31,85.9,1
Bihar,Purnia,Acinetobacter baumannii,Ciprofloxacin,2023-06-30,85.6,1
Bihar,Purnia,Acinetobacter baumannii,Ciprofloxacin,2023-09-30,87.0,1
Bihar,Purnia,Acinetobacter baumannii,Colistin,2021-03-31,2.0,0
Bihar,Purnia,Acinetobacter baumannii,Colistin,2021-06-30,2.2,0
Bihar,Purnia,Acinetobacter baumannii,Colistin,2021-09-30,2.1,0
Bihar,Purnia,Acinetobacter baumannii,Colistin,2021-12-31,2.1,0
Bihar,Purnia,Acinetobacter baumannii,Colistin,2022-03-31,2.1,0
Bihar,Purnia,Acinetobacter baumannii,Colistin,2022-06-30,2.2,0
Bihar,Purnia,Acinetobacter baumannii,Colistin,2022-09-30,2.2,0
Bihar,Purnia,Acinetobacter baumannii,Colistin,2022-12-31,2.3,0
Bihar,Purnia,Acinetobacter baumannii,Colistin,2023-03-31,2.3,0
Bihar,Purnia,Acinetobacter baumannii,Colistin,2023-06-30,2.4,0
Bihar,Purnia,Acinetobacter baumannii,Colistin,2023-09-30,2.3,0
Bihar,Purnia,Acinetobacter baumannii,Gentamicin,2021-03-31,67.6,0
Bihar,Purnia,Acinetobacter baumannii,Gentamicin,2021-06-30,67.8,0
Bihar,Purnia,Acinetobacter baumannii,Gentamicin,2021-09-30,65.0,0
Bihar,Purnia,Acinetobacter baumannii,Gentamicin,2021-12-31,69.6,0
Bihar,Purnia,Acinetobacter baumannii,Gentamicin,2022-03-31,70.5,1
Bihar,Purnia,Acinetobacter baumannii,Gentamicin,2022-06-30,70.4,1
Bihar,Purnia,Acinetobacter baumannii,Gentamicin,2022-09-30,70.3,1
Bihar,Purnia,Acinetobacter baumannii,Gentamicin,2022-12-31,71.3,1
Bihar,Purnia,Acinetobacter baumannii,Gentamicin,2023-03-31,70.3,1
Bihar,Purnia,Acinetobacter baumannii,Gentamicin,2023-06-30,74.1,1
Bihar,Purnia,Acinetobacter baumannii,Gentamicin,2023-09-30,69.8,0
Bihar,Purnia,Acinetobacter baumannii,Imipenem,2021-03-31,44.8,0
Bihar,Purnia,Acinetobacter baumannii,Imipenem,2021-06-30,47.4,0
Bihar,Purnia,Acinetobacter baumannii,Imipenem,2021-09-30,44.8,0
Bihar,Purnia,Acinetobacter baumannii,Imipenem,2021-12-31,46.1,0
Bihar,Purnia,Acinetobacter baumannii,Imipenem,2022-03-31,45.7,0
Bihar,Purnia,Acinetobacter baumannii,Imipenem,2022-06-30,49.3,0
Bihar,Purnia,Acinetobacter baumannii,Imipenem,2022-09-30,45.6,0
Bihar,Purnia,Acinetobacter baumannii,Imipenem,2022-12-31,49.9,0
Bihar,Purnia,Acinetobacter baumannii,Imipenem,2023-03-31,49.8,0
Bihar,Purnia,Acinetobacter baumannii,Imipenem,2023-06-30,51.4,0
Bihar,Purnia,Acinetobacter baumannii,Imipenem,2023-09-30,49.2,0
Bihar,Purnia,Acinetobacter baumannii,Piperacillin-Tazobactam,2021-03-31,70.2,1
Bihar,Purnia,Acinetobacter baumannii,Piperacillin-Tazobactam,2021-06-30,74.1,1
Bihar,Purnia,Acinetobacter baumannii,Piperacillin-Tazobactam,2021-09-30,68.5,0
Bihar,Purnia,Acinetobacter baumannii,Piperacillin-Tazobactam,2021-12-31,73.9,1
Bihar,Purnia,Acinetobacter baumannii,Piperacillin-Tazobactam,2022-03-31,73.5,1
Bihar,Purnia,Acinetobacter baumannii,Piperacillin-Tazobactam,2022-06-30,74.5,1
